Brand,Processor_Brand,Processor_Full,Price,Discount,Original_price,RAM_GB,OS,Platform,Storage_GB,Storage_unit,Display_cm,Display_inch,Warranty,Availability,Processor_Gen_Num,Clean_Description
Hp,Intel,Intel Core i5 Processor (13th Gen),69499,16,82896.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5X RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (13th Gen),69398,3,71990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty
Acer,Intel,Intel Core i5 Processor (13th Gen),69290,25,92999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year International Travelers Warranty (ITW)
Asus,Intel,Intel Core i5 Processor (11th Gen),68999,7,74990.0,8.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i5 Processor (11th Gen); 8 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Touchscreen Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty
Asus,AMD,AMD Ryzen 5 Hexa Core Processor,68999,12,78990.0,8.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB HDD|256 GB SSD; 39.62 cm (15.6 inch) Display; Office Home and Student 2021; 1 Year Onsite Warranty
Asus,AMD,AMD Ryzen 7 Octa Core Processor,68990,0,68990.0,8.0,Windows 10,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,9.0,"AMD Ryzen 7 Octa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; My Asus, Splendid; 1 Year Onsite Warranty"
Asus,Intel,Intel Core i5 Processor (13th Gen),68990,19,85990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,"Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Window 11, MS Office Home and Student 2021, 1 Year McAfee; 1 Year Warranty"
Hp,Intel,Intel Core i5 Processor (13th Gen),68990,32,101788.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; Microsoft Office Home 2024; 1 Year Carry-in Warranty
Asus,Intel,Intel Core i5 Processor (8th Gen),68990,0,68990.0,8.0,Windows 10,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,8.0,"Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD|256 GB SSD; 35.56 cm (14 inch) Display; Asus GiftBox, Asus Splendid; 1 Year Limited International Hardware Warranty"
Hp,AMD,AMD Ryzen 7 Octa Core Processor,68990,32,101990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty
Acer,AMD,AMD Ryzen 7 Octa Core Processor,68990,23,89999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year International Travelers Warranty (ITW)
Lenovo,AMD,AMD Ryzen 5 Quad Core Processor,68990,8,75000.0,8.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 5 Quad Core Processor; 8 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Carry-in Warranty
Hp,Intel,Intel Core i5 Processor (11th Gen),68990,13,79888.0,16.0,Windows 10,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i5 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; HP Audio Switch; HP Documentation; HP JumpStart; HP Support Assistant; HP Connection Optimizer; HP BIOS Recovery; HP QuickDrop; 1 Year Standard Warranty
Lenovo,Intel,Intel Core Ultra 5 Processor,68989,31,101090.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,14.0,Intel Core Ultra 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
Lenovo,Intel,Intel Core i5 Processor (11th Gen),68989,38,111890.0,8.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i5 Processor (11th Gen); 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Office Home and Student 2021; 1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection
Asus,Intel,Intel Core i5 Processor (8th Gen),68900,0,68900.0,8.0,Windows 10,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,8.0,Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core 5 Processor,68894,28,96990.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,12.0,Intel Core 5 Processor; 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; Microsoft Office Home 2024 + Microsoft 365 Basic; 1 Year Onsite Warranty
Asus,AMD,AMD Ryzen 7 Octa Core Processor,68800,25,91990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (12th Gen),68699,19,84990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty
Lenovo,AMD,AMD Ryzen 5 Hexa Core Processor,68690,29,97890.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,9.0,AMD Ryzen 5 Hexa Core Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; Office Home & Student 2021; 1 Year Carry-in Warranty
Dell,Intel,Intel Core i7 Processor (13th Gen),68490,23,88997.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Hardware Service
Dell,Intel,Intel Core i7 Processor (13th Gen),68490,23,88997.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,"Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service"
Lenovo,AMD,AMD Ryzen 5 Hexa Core Processor,68400,0,68400.0,8.0,DOS ,DOS,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; DOS Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i5 Processor (13th Gen),68190,39,111890.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection
Apple,Apple,Apple M2 Processor,67990,31,99900.0,8.0,Mac OS,Mac,256.0,GB SSD,34.54,13.6,1.0,In Stock,2.0,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warranty"
Hp,AMD,AMD Ryzen 5 Hexa Core Processor,67990,16,80999.0,16.0,Windows 11,Windows,512.0,GB SSD,33.78,13.3,1.0,In Stock,9.0,AMD Ryzen 5 Hexa Core Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.78 cm (13.3 Inch) Display; 1 Year Onsite Warranty
Asus,Intel,Intel Core i7 Processor (13th Gen),67989,29,96990.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,13.0,"Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year; 1 Year Onsite Warranty"
Lenovo,Intel,Intel Core i5 Processor (12th Gen),67999,32,101090.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year warranty
Apple,Apple,Apple M2 Processor,67990,31,99900.0,8.0,Mac OS,Mac,256.0,GB SSD,34.54,13.6,1.0,In Stock,2.0,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warra­nty"
Msi,Intel,Intel Core i7 Processor (13th Gen),67990,38,109990.0,16.0,Windows 11,Windows,1024.0,TB,35.56,14.0,3.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; 3 Year Onsite Warranty
Unknown,Intel,Intel Core i5 Processor (12th Gen),67990,32,99999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty
Apple,Apple,Apple M2 Processor,67990,24,89900.0,8.0,Mac OS,Mac,256.0,GB SSD,34.54,13.6,1.0,In Stock,2.0,"Apple M2 Processor; 8 GB Unified Memory RAM; Mac OS Operating System; 256 GB SSD; 34.54 cm (13.6 Inch) Display; Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player; 1 Year Limited Warranty"
Hp,Intel,Intel Core i5 Processor (12th Gen),67990,24,89990.0,8.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 8 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (13th Gen),67990,22,87999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Asus,AMD,AMD Ryzen 7 Octa Core Processor,67990,19,83990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,"AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1-month trial for new Microsoft 365 customers. Credit card required., McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty"
Lenovo,AMD,AMD Ryzen 7 Octa Core Processor,67989,27,93190.0,24.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 24 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home 2024; 1 Year Carry-in Warranty
Acer,Intel,Intel Core i5 Processor (8th Gen),67964,7,73199.0,8.0,Windows 10,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,8.0,"Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD; 39.62 cm (15.6 inch) Display; Acer Care Center, Acer Configuration Manager, Acer Quick Access; 1 Year International Travelers Warranty (ITW)"
Asus,Intel,Intel Core Ultra 5 Processor,67599,31,98990.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,14.0,"Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year; 1 Year Onsite Warranty"
Lenovo,AMD,AMD Ryzen 7 Octa Core Processor,67582,27,93690.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019; 1 Year Warranty + 1 Year Premium Care + 1 Year ADP
Acer,Intel,Intel Core i7 Processor (13th Gen),67570,32,99990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Warranty
Lenovo,Intel,Intel Core i7 Processor (12th Gen),67547,25,90540.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i7 Processor (12th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i7 Processor (11th Gen),67490,15,79990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Office Home & Student 2021; 1 Yr. Onsite + 1 Yr. Accidental Damage Protection
Lenovo,AMD,AMD Ryzen 5 Hexa Core Processor,67234,20,85000.0,8.0,Windows 10,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,9.0,AMD Ryzen 5 Hexa Core Processor; 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 35.56 cm (14 inch) Touchscreen Display; Microsoft Office Home and Student 2019; 1 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (13th Gen),66999,19,83705.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i5 Processor (11th Gen),66993,14,78500.0,8.0,Windows 10,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i5 Processor (11th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home & Student 2019; 1 Year Onsite Warranty
Hp,Intel,Intel Core i5 Processor (13th Gen),66990,29,95000.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; Microsoft Office H&S Edition 2024 + 1yr M365 Basic; 1 Year Carry-in Warranty
Asus,Intel,Intel Core i5 Processor (10th Gen),66990,0,66990.0,8.0,Windows 10,Windows,1024.0,TB,35.56,14.0,1.0,In Stock,10.0,"Intel Core i5 Processor (10th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD|256 GB SSD; 35.56 cm (14 inch) Display; Asus Splendid, Tru2Life; 1 Year Onsite Warranty"
Asus,AMD,AMD Ryzen 7 Octa Core Processor,66990,22,85990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,9.0,"AMD Ryzen 7 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Month Trial for New Microsoft 365 Customers. Credit Card Required, McAfee 1 Year, Xbox Game Pass for 3 Months; 1 Year Onsite Warranty"
Lenovo,Intel,Intel Core i5 Processor (13th Gen),66990,16,79876.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year warranty
Msi,Intel,Intel Core Ultra 5 Processor,66990,16,79990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,2.0,In Stock,14.0,Intel Core Ultra 5 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home & Student 2021; 2 Year On-Site Warranty
Lenovo,Intel,Intel Core i5 Processor (11th Gen),66990,28,93793.0,8.0,Windows 10,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i5 Processor (11th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Warranty + 1 Year Premium Care + 1 Year ADP
Msi,Intel,Intel Core i5 Processor (13th Gen),66990,32,98990.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,3.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 3 Year Onsite Warranty
Lenovo,Intel,Intel Core i5 Processor (13th Gen),66989,21,85390.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; Office Home 2024; 1 Year Onsite Warranty
Lenovo,Intel,Intel Core i5 Processor (11th Gen),66947,21,85000.0,8.0,Windows 10,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,11.0,Intel Core i5 Processor (11th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home & Student 2019; 1 Year Onsite Warranty
Asus,AMD,AMD Ryzen 7 Octa Core Processor (4th Gen),66899,10,74990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor (4th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 YEAR INTERNATIONAL
Dell,Intel,Intel Core i5 Processor (13th Gen),66890,14,77990.0,16.0,Windows 11,Windows,512.0,GB SSD,40.64,16.0,1.0,In Stock,13.0,"Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 40.64 cm (16 inch) Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Warranty"
Acer,Intel,Intel Core i5 Processor (8th Gen),66890,4,70000.0,8.0,Windows 10,Windows,1024.0,TB,39.62,15.6,1.0,In Stock,8.0,"Intel Core i5 Processor (8th Gen); 8 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB HDD; 39.62 cm (15.6 inch) Display; Acer Care Center, Acer Configuration Manager, Acer Quick Access, Acer NitroSense; 1 Year International Travelers Warranty (ITW)"
Samsung,Intel,Intel Core i7 Processor (13th Gen),66700,40,112990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,13.0,Intel Core i7 Processor (13th Gen); 16 GB LPDDR4X RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Dell,Intel,Intel Core i5 Processor (13th Gen),66490,3,69131.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; 64 bit Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; Win 11 + Office H&S 2021; 1 Year Onsite Hardware Service
Dell,Intel,Intel Core i5 Processor (13th Gen),66490,11,74851.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Hardware Service
Asus,AMD,AMD Ryzen 7 Octa Core Processor,66450,30,94999.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 1 Year Onsite Warranty
Lenovo,AMD,AMD Ryzen 5 Hexa Core Processor,66274,27,92000.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,9.0,AMD Ryzen 5 Hexa Core Processor; 16 GB LPDDR4X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Touchscreen Display; 1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection
Hp,AMD,AMD Ryzen 5 Octa Core Processor (8th Gen),66240,23,86050.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,8.0,AMD Ryzen 5 Octa Core Processor (8th Gen); 16 GB DDR4 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; 1 Year Warranty
Lenovo,Intel,Intel Core i5 Processor (12th Gen),66190,30,95890.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,12.0,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; Office Home & Student 2021; 1Yr Warranty and 1 Yr Accidental Damage Protection
Msi,Intel,Intel Core i5 Processor (13th Gen),65990,30,94990.0,16.0,Windows 11,Windows,1024.0,TB,39.62,15.6,2.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 2 Year On-Site Warranty
Asus,AMD,AMD Ryzen 7 Hexa Core Processor,65990,23,85990.0,16.0,Windows 11,Windows,512.0,GB SSD,39.62,15.6,1.0,In Stock,9.0,"AMD Ryzen 7 Hexa Core Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty"
Hp,Intel,Intel Core i5 Processor (13th Gen),65990,35,102990.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,13.0,Intel Core i5 Processor (13th Gen); 16 GB LPDDR5 RAM; Windows 11 Home Operating System; 512 GB SSD; 35.56 cm (14 inch) Display; MS Office Home 2024 + MISC PC Game Pass DA 3M; 1 Year Onsite Warranty
Dell,Intel,Intel Core 5 Processor,65990,21,84517.0,16.0,Windows 11,Windows,512.0,GB SSD,35.56,14.0,1.0,In Stock,12.0,Intel Core 5 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 512 GB SSD; 35.56 cm (14 Inch) Display; 1 Year Onsite Warranty
Hp,AMD,AMD Ryzen 5 Hexa Core Processor,65990,17,80314.0,16.0,Windows 11,Windows,512.0,GB SSD,33.78,13.3,1.0,In Stock,9.0,AMD Ryzen 5 Hexa Core Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.78 cm (13.3 Inch) Display; 1 Year Onsite Warranty
